Employee_ID,Name,Age,Gender,City,Process_Country,Department,Process_Type,Shift
BPO18570,Helen Stokes,22,Female,Bangalore,UK,Hotel Booking,Email Support,Rotational
BPO18571,Marilyn Bowen,40,Male,Mumbai,UK,Travel Insurance,Outbound Voice,Night Shift (UK)
BPO18572,Michael Schroeder,48,Female,Gurgaon,USA,Hotel Booking,Blended,Night Shift (UK)
BPO18573,Heather Smith,23,Male,Gurgaon,UK,Customer Support,Outbound Voice,Rotational
BPO18574,Sheila Lang,22,Female,Noida,USA,Visa Processing,Chat Support,Rotational
BPO18575,Dr Sandra Watson,40,Male,Bangalore,UK,Visa Processing,Outbound Voice,Day Shift
BPO18576,Kim Baker,48,Female,Pune,USA,Cruise Booking,Email Support,Night Shift (UK)
BPO18577,Joshua Brown,23,Female,Gurgaon,USA,Hotel Booking,Inbound Voice,Night Shift (UK)
BPO18578,Susan Ryan,27,Male,Bangalore,UK,Refunds & Cancellations,Email Support,Rotational
BPO18579,Geoffrey Saunders,41,Male,Kolkata,USA,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO18580,Walter Walker,42,Female,Hyderabad,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO18581,Paul Jones,38,Male,Noida,USA,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO18582,Patricia Williams,35,Male,Kolkata,UK,Customer Support,Chat Support,Day Shift
BPO18583,David Armstrong,32,Male,Mumbai,USA,Travel Insurance,Inbound Voice,Rotational
BPO18584,Luke Richards,29,Female,Bangalore,UK,Refunds & Cancellations,Email Support,Night Shift (US)
BPO18585,Natasha Price-Hughes,27,Female,Bangalore,UK,Customer Support,Inbound Voice,Night Shift (UK)
BPO18586,Susan Law,28,Female,Pune,UK,Corporate Travel Desk,Outbound Voice,Day Shift
BPO18587,Dr Lesley Sharpe,45,Female,Mumbai,UK,Refunds & Cancellations,Chat Support,Night Shift (UK)
BPO18588,Mr Craig Carter,22,Male,Gurgaon,UK,Visa Processing,Email Support,Rotational
BPO18589,Frances Hill,42,Male,Gurgaon,UK,Hotel Booking,Blended,Day Shift
BPO18590,Mathew Smith,45,Female,Kolkata,UK,Visa Processing,Chat Support,Night Shift (US)
BPO18591,Megan King,39,Male,Hyderabad,UK,Travel Insurance,Chat Support,Night Shift (UK)
BPO18592,Kenneth Davis,43,Male,Chennai,USA,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO18593,Omar Bender PhD,23,Male,Noida,USA,Flight Reservations,Email Support,Night Shift (US)
BPO18594,David Hunt,30,Male,Kolkata,UK,Hotel Booking,Inbound Voice,Night Shift (UK)
BPO18595,Jeffrey Wade,31,Female,Mumbai,USA,Travel Insurance,Outbound Voice,Night Shift (US)
BPO18596,Joe Stevens,28,Female,Noida,UK,Travel Insurance,Blended,Rotational
BPO18597,Christopher Parker,30,Female,Noida,USA,Visa Processing,Outbound Voice,Night Shift (UK)
BPO18598,Ryan Schaefer,31,Male,Gurgaon,USA,Visa Processing,Email Support,Rotational
BPO18599,Ricky Simpson,41,Female,Pune,UK,Customer Support,Outbound Voice,Night Shift (UK)
BPO18600,Dr Bradley Adams,48,Male,Noida,UK,Corporate Travel Desk,Inbound Voice,Night Shift (UK)
BPO18601,Mr Terry Lee,42,Female,Mumbai,UK,Visa Processing,Outbound Voice,Night Shift (US)
BPO18602,Nancy Welch,48,Male,Pune,USA,Flight Reservations,Chat Support,Day Shift
BPO18603,Amber Lewis,27,Female,Gurgaon,USA,Flight Reservations,Outbound Voice,Night Shift (US)
BPO18604,Victoria Mason,41,Male,Hyderabad,UK,Cruise Booking,Outbound Voice,Night Shift (UK)
BPO18605,Scott Price,46,Male,Gurgaon,USA,Hotel Booking,Chat Support,Rotational
BPO18606,Oscar Banks,38,Male,Chennai,USA,Holiday Packages,Email Support,Night Shift (UK)
BPO18607,Angela Bennett,34,Female,Chennai,USA,Travel Insurance,Blended,Day Shift
BPO18608,Sara Stephens,38,Female,Bangalore,UK,Customer Support,Chat Support,Night Shift (UK)
BPO18609,Ashleigh Simpson,44,Female,Noida,UK,Visa Processing,Blended,Rotational
BPO18610,Dr Jemma Anderson,36,Male,Kolkata,UK,Cruise Booking,Blended,Night Shift (UK)
BPO18611,Deborah Morales,38,Male,Bangalore,USA,Refunds & Cancellations,Blended,Rotational
BPO18612,Russell Turner,33,Female,Chennai,USA,Customer Support,Outbound Voice,Night Shift (UK)
BPO18613,Christine Owens,46,Male,Bangalore,USA,Hotel Booking,Chat Support,Night Shift (UK)
BPO18614,Meagan Sandoval,33,Male,Hyderabad,USA,Corporate Travel Desk,Email Support,Day Shift
BPO18615,Ms Beverley Long,42,Female,Bangalore,UK,Hotel Booking,Chat Support,Day Shift
BPO18616,Janice Singh-Jones,32,Female,Kolkata,UK,Holiday Packages,Chat Support,Day Shift
BPO18617,Mark Robinson,34,Female,Hyderabad,USA,Flight Reservations,Email Support,Night Shift (UK)
BPO18618,Jennifer Copeland,32,Male,Noida,USA,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO18619,Robin Reid,34,Male,Noida,UK,Customer Support,Chat Support,Night Shift (UK)
BPO18620,Tom Flynn,48,Female,Bangalore,UK,Cruise Booking,Blended,Night Shift (US)
BPO18621,Connie Baker,43,Male,Pune,USA,Travel Insurance,Email Support,Rotational
BPO18622,Katherine Ward,31,Female,Kolkata,USA,Holiday Packages,Chat Support,Rotational
BPO18623,Valerie Cannon,26,Female,Noida,USA,Customer Support,Chat Support,Night Shift (UK)
BPO18624,Kenneth Allen,30,Female,Kolkata,USA,Holiday Packages,Blended,Night Shift (US)
BPO18625,Tyler Ross,32,Male,Bangalore,USA,Travel Insurance,Blended,Night Shift (US)
BPO18626,Mr Mathew Miller,27,Female,Gurgaon,UK,Flight Reservations,Blended,Night Shift (US)
BPO18627,Eric Duncan,45,Male,Chennai,USA,Refunds & Cancellations,Email Support,Rotational
BPO18628,Mr Joshua Short,47,Female,Kolkata,UK,Refunds & Cancellations,Email Support,Rotational
BPO18629,Willie Moreno,25,Male,Kolkata,USA,Hotel Booking,Blended,Day Shift
BPO18630,Rachel Torres,33,Female,Hyderabad,USA,Hotel Booking,Blended,Night Shift (US)
BPO18631,Sara Howe,45,Female,Bangalore,UK,Refunds & Cancellations,Email Support,Day Shift
BPO18632,Miranda Martin,31,Male,Kolkata,USA,Travel Insurance,Inbound Voice,Night Shift (UK)
BPO18633,Geoffrey Wood,23,Male,Hyderabad,UK,Refunds & Cancellations,Chat Support,Day Shift
BPO18634,Ashley Doyle,36,Female,Gurgaon,USA,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO18635,Shawn Yates,25,Female,Hyderabad,USA,Flight Reservations,Chat Support,Night Shift (UK)
BPO18636,Carolyn Brown,26,Male,Mumbai,USA,Refunds & Cancellations,Blended,Night Shift (US)
BPO18637,Craig Wilson,21,Male,Pune,UK,Customer Support,Chat Support,Rotational
BPO18638,Shannon Burton,28,Male,Bangalore,UK,Flight Reservations,Inbound Voice,Night Shift (UK)
BPO18639,Johnathan Brown,29,Female,Pune,USA,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO18640,Mr Daniel King,42,Female,Gurgaon,UK,Holiday Packages,Outbound Voice,Day Shift
BPO18641,Karl Hall,22,Male,Pune,UK,Refunds & Cancellations,Email Support,Rotational
BPO18642,Victor Cross-Howarth,47,Male,Hyderabad,UK,Visa Processing,Blended,Night Shift (UK)
BPO18643,Jason Hussain,40,Male,Noida,UK,Cruise Booking,Chat Support,Day Shift
BPO18644,Sandra Rose,29,Male,Gurgaon,UK,Customer Support,Chat Support,Night Shift (UK)
BPO18645,Mr Graham John,33,Male,Chennai,UK,Travel Insurance,Blended,Night Shift (UK)
BPO18646,Daniel Saunders,26,Male,Gurgaon,USA,Customer Support,Chat Support,Rotational
BPO18647,Joel Waters,32,Male,Kolkata,USA,Flight Reservations,Email Support,Night Shift (US)
BPO18648,Dr Glenn Davis,25,Male,Mumbai,UK,Visa Processing,Email Support,Night Shift (UK)
BPO18649,Sarah Johnson,33,Male,Bangalore,USA,Customer Support,Blended,Rotational
BPO18650,Ralph Young,43,Female,Kolkata,USA,Hotel Booking,Email Support,Night Shift (US)
BPO18651,Bethany Dale,36,Female,Hyderabad,UK,Refunds & Cancellations,Email Support,Day Shift
BPO18652,Jeffrey Rose,39,Female,Hyderabad,USA,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO18653,Dr Judith Green,39,Female,Noida,UK,Refunds & Cancellations,Chat Support,Rotational
BPO18654,Daniel Taylor,24,Female,Chennai,USA,Refunds & Cancellations,Chat Support,Rotational
BPO18655,Mr George James,46,Female,Mumbai,UK,Customer Support,Outbound Voice,Night Shift (UK)
BPO18656,Donna Giles,45,Female,Noida,UK,Customer Support,Inbound Voice,Night Shift (US)
BPO18657,Mr Duncan Greenwood,23,Male,Gurgaon,UK,Holiday Packages,Inbound Voice,Night Shift (US)
BPO18658,Tracy Bradley-Collier,24,Female,Kolkata,UK,Travel Insurance,Outbound Voice,Night Shift (US)
BPO18659,Miss Aimee Baldwin,38,Male,Kolkata,UK,Refunds & Cancellations,Inbound Voice,Night Shift (US)
BPO18660,Shaun Bond-Phillips,23,Female,Bangalore,UK,Refunds & Cancellations,Email Support,Night Shift (UK)
BPO18661,Keith Gibson,35,Female,Chennai,USA,Hotel Booking,Outbound Voice,Day Shift
BPO18662,Raymond Davies-Marsh,47,Female,Mumbai,UK,Travel Insurance,Chat Support,Rotational
BPO18663,Gordon Phillips,34,Female,Noida,UK,Holiday Packages,Outbound Voice,Rotational
BPO18664,Cynthia Schmitt,43,Male,Noida,USA,Visa Processing,Outbound Voice,Night Shift (US)
BPO18665,Alicia Browning,48,Male,Hyderabad,USA,Visa Processing,Inbound Voice,Day Shift
BPO18666,Derek Taylor,36,Male,Pune,USA,Travel Insurance,Blended,Rotational
BPO18667,John Ramsey,36,Male,Bangalore,USA,Visa Processing,Outbound Voice,Night Shift (US)
BPO18668,Dr Philip Sharp,45,Female,Noida,UK,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO18669,Justin Mckenzie,23,Male,Gurgaon,USA,Visa Processing,Blended,Night Shift (US)
BPO18670,Sarah Lopez,23,Male,Noida,USA,Corporate Travel Desk,Inbound Voice,Night Shift (UK)
BPO18671,Elliot Foster,36,Female,Pune,UK,Refunds & Cancellations,Chat Support,Day Shift
BPO18672,Marcus Elliott,43,Female,Bangalore,UK,Hotel Booking,Outbound Voice,Night Shift (US)
BPO18673,Amy Warner,27,Female,Chennai,USA,Travel Insurance,Blended,Night Shift (US)
BPO18674,Joshua Phillips,45,Female,Noida,USA,Hotel Booking,Outbound Voice,Day Shift
BPO18675,Brenda Mills,43,Male,Noida,USA,Refunds & Cancellations,Outbound Voice,Night Shift (US)
BPO18676,Jemma Foster,44,Female,Noida,UK,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO18677,Edward Johnson,30,Female,Chennai,USA,Hotel Booking,Blended,Night Shift (UK)
BPO18678,Joanna Owen,34,Male,Mumbai,UK,Refunds & Cancellations,Inbound Voice,Day Shift
BPO18679,Beverly Williams,21,Female,Hyderabad,USA,Visa Processing,Blended,Night Shift (US)
BPO18680,Stephanie Bailey,28,Male,Kolkata,USA,Refunds & Cancellations,Blended,Night Shift (UK)
BPO18681,Brian Mendez,41,Male,Pune,USA,Hotel Booking,Inbound Voice,Day Shift
BPO18682,Sabrina Brown,36,Male,Noida,USA,Visa Processing,Outbound Voice,Rotational
BPO18683,Mr George Yates,44,Female,Noida,UK,Flight Reservations,Inbound Voice,Night Shift (UK)
BPO18684,Mr Gordon Hill,24,Male,Noida,UK,Travel Insurance,Chat Support,Night Shift (UK)
BPO18685,David Patton,31,Male,Kolkata,USA,Travel Insurance,Outbound Voice,Night Shift (UK)
BPO18686,Miss Vanessa Davies,23,Female,Mumbai,UK,Refunds & Cancellations,Chat Support,Rotational
BPO18687,Ms Josephine Webster,22,Male,Noida,UK,Visa Processing,Blended,Night Shift (US)
BPO18688,Christine Cowan,22,Male,Mumbai,USA,Corporate Travel Desk,Inbound Voice,Day Shift
BPO18689,Lisa Reynolds,30,Male,Kolkata,USA,Visa Processing,Outbound Voice,Night Shift (UK)
BPO18690,Lisa Anderson,21,Male,Hyderabad,USA,Visa Processing,Chat Support,Day Shift
BPO18691,Bernard Carter,40,Female,Noida,UK,Hotel Booking,Inbound Voice,Rotational
BPO18692,Douglas Owen,34,Female,Hyderabad,USA,Hotel Booking,Blended,Rotational
BPO18693,Ms Julie Wood,46,Female,Chennai,UK,Hotel Booking,Email Support,Rotational
BPO18694,Francis Stephens,43,Male,Chennai,UK,Visa Processing,Inbound Voice,Night Shift (UK)
BPO18695,Ernest Black,45,Female,Mumbai,USA,Refunds & Cancellations,Inbound Voice,Day Shift
BPO18696,Kimberly Johnson,43,Female,Bangalore,USA,Flight Reservations,Inbound Voice,Night Shift (US)
BPO18697,James Hewitt,39,Male,Noida,UK,Flight Reservations,Email Support,Night Shift (UK)
BPO18698,Thomas Jensen,24,Female,Chennai,USA,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO18699,Rebecca Holmes,31,Male,Pune,USA,Flight Reservations,Chat Support,Rotational
BPO18700,Yvonne Blackwell,47,Female,Hyderabad,USA,Holiday Packages,Blended,Day Shift
BPO18701,Dr John Wright,47,Male,Hyderabad,UK,Cruise Booking,Inbound Voice,Rotational
BPO18702,Robert Ward,29,Male,Pune,USA,Travel Insurance,Email Support,Night Shift (US)
BPO18703,Christopher Long,37,Female,Kolkata,USA,Cruise Booking,Outbound Voice,Rotational
BPO18704,Patricia Chavez,26,Male,Hyderabad,USA,Travel Insurance,Inbound Voice,Night Shift (US)
BPO18705,Taylor Yates,42,Male,Mumbai,USA,Refunds & Cancellations,Inbound Voice,Night Shift (US)
BPO18706,Jacqueline Curtis,22,Male,Kolkata,USA,Corporate Travel Desk,Inbound Voice,Day Shift
BPO18707,Erin Short,28,Male,Mumbai,USA,Refunds & Cancellations,Outbound Voice,Night Shift (US)
BPO18708,Brian Campbell-John,46,Male,Chennai,UK,Visa Processing,Email Support,Night Shift (UK)
BPO18709,Dakota Calhoun,44,Female,Kolkata,USA,Flight Reservations,Blended,Night Shift (US)
BPO18710,Heather Walsh,37,Female,Pune,USA,Travel Insurance,Inbound Voice,Rotational
BPO18711,Stanley Moss,30,Male,Mumbai,USA,Travel Insurance,Outbound Voice,Night Shift (UK)
BPO18712,Deborah Smith,43,Male,Hyderabad,USA,Cruise Booking,Chat Support,Rotational
BPO18713,James Taylor-Daniels,41,Female,Hyderabad,UK,Customer Support,Outbound Voice,Night Shift (US)
BPO18714,Jennifer Whitney,29,Male,Noida,USA,Flight Reservations,Chat Support,Day Shift
BPO18715,Eric Keller,32,Female,Noida,USA,Cruise Booking,Inbound Voice,Rotational
BPO18716,Jessica Baker,40,Male,Mumbai,USA,Refunds & Cancellations,Inbound Voice,Night Shift (UK)
BPO18717,Wayne Harrington,39,Female,Noida,USA,Corporate Travel Desk,Outbound Voice,Night Shift (US)
BPO18718,Jamie Wiley DVM,23,Male,Noida,USA,Refunds & Cancellations,Email Support,Night Shift (UK)
BPO18719,Mrs Charlotte Horton,33,Female,Pune,UK,Visa Processing,Outbound Voice,Day Shift
BPO18720,Kimberly Lewis,32,Male,Hyderabad,USA,Corporate Travel Desk,Blended,Night Shift (US)
BPO18721,Alexandra Saunders,40,Female,Bangalore,UK,Customer Support,Outbound Voice,Night Shift (UK)
BPO18722,Joshua Jones,31,Male,Noida,UK,Cruise Booking,Blended,Day Shift
BPO18723,Lynne Hammond-Ryan,34,Male,Gurgaon,UK,Flight Reservations,Inbound Voice,Night Shift (UK)
BPO18724,Joshua Neal,44,Female,Noida,USA,Travel Insurance,Inbound Voice,Day Shift
BPO18725,Fiona Hale,47,Female,Bangalore,UK,Holiday Packages,Inbound Voice,Day Shift
BPO18726,Mark Henry,38,Male,Bangalore,USA,Corporate Travel Desk,Outbound Voice,Night Shift (UK)
BPO18727,Mrs Lucy Brown,27,Male,Bangalore,UK,Cruise Booking,Chat Support,Night Shift (US)
BPO18728,Taylor Foster,48,Female,Mumbai,USA,Customer Support,Inbound Voice,Rotational
BPO18729,Mr Gerard Smith,25,Female,Bangalore,UK,Visa Processing,Outbound Voice,Night Shift (UK)
BPO18730,Brian Richards,41,Male,Pune,USA,Visa Processing,Chat Support,Night Shift (US)
BPO18731,Edward Hall,47,Female,Bangalore,UK,Refunds & Cancellations,Outbound Voice,Night Shift (UK)
BPO18732,Gary Thompson,41,Male,Gurgaon,USA,Visa Processing,Blended,Rotational
BPO18733,Ms Chloe Oliver,21,Female,Mumbai,UK,Corporate Travel Desk,Blended,Night Shift (UK)
BPO18734,Tiffany Bridges,28,Female,Bangalore,USA,Refunds & Cancellations,Inbound Voice,Night Shift (US)
BPO18735,Yvonne Saunders-Parkinson,30,Male,Bangalore,UK,Travel Insurance,Blended,Night Shift (US)
BPO18736,Marian Davies,23,Female,Noida,UK,Travel Insurance,Chat Support,Rotational
BPO18737,Ms Marion Hodgson,41,Male,Kolkata,UK,Holiday Packages,Blended,Night Shift (US)
BPO18738,Erica Green,21,Female,Mumbai,USA,Hotel Booking,Chat Support,Rotational
BPO18739,Susan Reyes,46,Female,Mumbai,USA,Customer Support,Outbound Voice,Day Shift
BPO18740,Duncan Edwards,28,Female,Hyderabad,UK,Refunds & Cancellations,Inbound Voice,Night Shift (UK)
BPO18741,Jacqueline Lewis,43,Female,Kolkata,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO18742,Cody Cortez,42,Female,Noida,USA,Hotel Booking,Chat Support,Day Shift
BPO18743,Jared Monroe,40,Male,Noida,USA,Flight Reservations,Inbound Voice,Day Shift
BPO18744,Matthew Wright,28,Male,Bangalore,USA,Hotel Booking,Chat Support,Day Shift
BPO18745,Joanna Nixon,32,Female,Kolkata,UK,Refunds & Cancellations,Email Support,Night Shift (US)
BPO18746,Bruce Jensen,48,Female,Noida,USA,Travel Insurance,Blended,Night Shift (UK)
BPO18747,Gavin Lewis,28,Male,Mumbai,UK,Customer Support,Chat Support,Night Shift (UK)
BPO18748,Mr Abdul Watkins,31,Female,Pune,UK,Refunds & Cancellations,Outbound Voice,Night Shift (US)
BPO18749,Miss Alexandria Johns,37,Male,Chennai,USA,Hotel Booking,Outbound Voice,Rotational
BPO18750,Ruth Henderson,39,Female,Pune,USA,Corporate Travel Desk,Outbound Voice,Night Shift (US)
BPO18751,Dr Eileen Jones,24,Female,Chennai,UK,Customer Support,Chat Support,Night Shift (UK)
BPO18752,Rebecca Lawrence,25,Female,Chennai,UK,Refunds & Cancellations,Email Support,Night Shift (US)
BPO18753,Francis Walker-Bolton,26,Male,Noida,UK,Visa Processing,Outbound Voice,Night Shift (US)
BPO18754,Scott Nelson,45,Male,Kolkata,USA,Flight Reservations,Chat Support,Night Shift (UK)
BPO18755,Nathan Holt,25,Female,Hyderabad,USA,Flight Reservations,Outbound Voice,Rotational
BPO18756,Jeremy Davies-Smith,31,Female,Gurgaon,UK,Travel Insurance,Chat Support,Day Shift
BPO18757,Cody Moore,28,Male,Bangalore,USA,Flight Reservations,Blended,Day Shift
BPO18758,Amanda Smith,41,Female,Pune,UK,Cruise Booking,Inbound Voice,Night Shift (UK)
BPO18759,Vanessa Ruiz,42,Male,Kolkata,USA,Customer Support,Email Support,Night Shift (UK)
BPO18760,Michael Cruz,39,Female,Hyderabad,USA,Corporate Travel Desk,Inbound Voice,Day Shift
BPO18761,Bruce Alvarez,47,Male,Hyderabad,USA,Flight Reservations,Email Support,Night Shift (US)
BPO18762,Joseph Moore,44,Female,Chennai,USA,Hotel Booking,Outbound Voice,Night Shift (US)
BPO18763,Denise Martin,29,Female,Noida,UK,Customer Support,Email Support,Day Shift
BPO18764,Connie Murray,48,Female,Mumbai,USA,Cruise Booking,Email Support,Night Shift (US)
BPO18765,Wayne Moore,41,Male,Hyderabad,UK,Hotel Booking,Chat Support,Rotational
BPO18766,Billy Kent,42,Male,Pune,UK,Corporate Travel Desk,Chat Support,Night Shift (US)
BPO18767,Chad Phillips,45,Male,Chennai,USA,Holiday Packages,Chat Support,Night Shift (US)
BPO18768,Josephine Sharp,43,Male,Hyderabad,UK,Hotel Booking,Blended,Day Shift
BPO18769,Gerald Holmes,45,Female,Hyderabad,USA,Cruise Booking,Email Support,Night Shift (UK)
BPO18770,Mr Colin Gibbs,34,Female,Gurgaon,UK,Cruise Booking,Inbound Voice,Rotational
BPO18771,Mr Brian Hicks,48,Male,Noida,UK,Corporate Travel Desk,Outbound Voice,Rotational
BPO18772,Albert Brown,48,Male,Mumbai,UK,Customer Support,Email Support,Day Shift
BPO18773,Jessica Chandler,24,Female,Chennai,USA,Customer Support,Inbound Voice,Rotational
BPO18774,Ronald Williams DDS,41,Male,Mumbai,USA,Refunds & Cancellations,Outbound Voice,Day Shift
BPO18775,Dr Lawrence Hughes,26,Female,Noida,UK,Visa Processing,Outbound Voice,Day Shift
BPO18776,Benjamin Ramirez,26,Female,Mumbai,USA,Cruise Booking,Email Support,Night Shift (UK)
BPO18777,Nicholas Smith-Smart,29,Female,Noida,UK,Holiday Packages,Email Support,Rotational
BPO18778,Randall Brown,31,Male,Bangalore,USA,Holiday Packages,Inbound Voice,Night Shift (US)
BPO18779,Mr Jeffrey Doyle,22,Male,Kolkata,UK,Travel Insurance,Inbound Voice,Night Shift (US)
BPO18780,Michael Smith,29,Female,Hyderabad,USA,Corporate Travel Desk,Blended,Night Shift (US)
BPO18781,Joyce Leach,28,Female,Chennai,UK,Visa Processing,Inbound Voice,Night Shift (UK)
BPO18782,Cameron Begum-Wilkinson,25,Female,Gurgaon,UK,Holiday Packages,Email Support,Day Shift
BPO18783,Daniel Miles,34,Female,Pune,USA,Hotel Booking,Outbound Voice,Rotational
BPO18784,Alan Allen,39,Male,Chennai,USA,Holiday Packages,Email Support,Night Shift (US)
BPO18785,Karl Thomas,46,Male,Bangalore,USA,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO18786,Marilyn Owen-Young,46,Male,Hyderabad,UK,Travel Insurance,Email Support,Rotational
BPO18787,Brandon Little,21,Female,Mumbai,USA,Customer Support,Outbound Voice,Rotational
BPO18788,Nicholas Davies-Black,39,Female,Bangalore,UK,Holiday Packages,Outbound Voice,Rotational
BPO18789,Nicholas Butler,25,Female,Noida,UK,Holiday Packages,Inbound Voice,Rotational
BPO18790,Andrew Jensen,22,Male,Kolkata,USA,Refunds & Cancellations,Outbound Voice,Night Shift (US)
BPO18791,Austin Cooper,41,Male,Kolkata,USA,Refunds & Cancellations,Email Support,Night Shift (US)
BPO18792,Margaret Cooper,48,Female,Noida,UK,Visa Processing,Inbound Voice,Day Shift
BPO18793,Timothy Brooks,38,Male,Chennai,UK,Visa Processing,Email Support,Rotational
BPO18794,Janet Lee,28,Female,Bangalore,UK,Flight Reservations,Chat Support,Rotational
BPO18795,Christopher Riggs,30,Female,Chennai,USA,Refunds & Cancellations,Chat Support,Day Shift
BPO18796,Maurice Moore,40,Female,Kolkata,USA,Travel Insurance,Email Support,Night Shift (US)
BPO18797,Amanda Nguyen,48,Female,Bangalore,USA,Holiday Packages,Email Support,Night Shift (US)
BPO18798,Steven Jones,38,Female,Gurgaon,USA,Holiday Packages,Blended,Rotational
BPO18799,Angela Brown,41,Female,Kolkata,USA,Corporate Travel Desk,Email Support,Night Shift (US)
BPO18800,Dr Vincent Hanson,33,Male,Mumbai,UK,Visa Processing,Email Support,Night Shift (US)
BPO18801,Dr Lawrence Lane,21,Male,Kolkata,UK,Cruise Booking,Chat Support,Day Shift
BPO18802,Donald Jones,21,Female,Bangalore,UK,Customer Support,Blended,Night Shift (US)
BPO18803,Kathryn Lopez,24,Male,Kolkata,USA,Cruise Booking,Outbound Voice,Night Shift (US)
BPO18804,Brian Wilson,46,Female,Pune,USA,Corporate Travel Desk,Email Support,Rotational
BPO18805,Arthur Kline,37,Male,Mumbai,USA,Holiday Packages,Inbound Voice,Rotational
BPO18806,Dr Olivia Chambers,29,Male,Gurgaon,UK,Refunds & Cancellations,Inbound Voice,Night Shift (US)
BPO18807,Cynthia Irwin,25,Male,Gurgaon,USA,Travel Insurance,Chat Support,Rotational
BPO18808,Kate Bryan,23,Female,Mumbai,UK,Hotel Booking,Email Support,Night Shift (UK)
BPO18809,Tracy Barlow,33,Female,Gurgaon,UK,Holiday Packages,Chat Support,Rotational
BPO18810,Tammy Hill,30,Male,Noida,USA,Customer Support,Blended,Night Shift (US)
BPO18811,Nicole Mills,42,Female,Pune,USA,Hotel Booking,Outbound Voice,Rotational
BPO18812,Rhonda Lopez,35,Female,Hyderabad,USA,Refunds & Cancellations,Chat Support,Rotational
BPO18813,Abigail Matthews,30,Male,Kolkata,UK,Customer Support,Chat Support,Night Shift (UK)
BPO18814,Robert King,42,Female,Pune,USA,Cruise Booking,Chat Support,Rotational
BPO18815,Suzanne Hunt,22,Male,Chennai,USA,Travel Insurance,Email Support,Night Shift (UK)
BPO18816,Ashley Williams,39,Female,Kolkata,USA,Travel Insurance,Email Support,Day Shift
BPO18817,Lauren Zhang,43,Female,Chennai,USA,Refunds & Cancellations,Inbound Voice,Rotational
BPO18818,Victoria Garcia,43,Male,Pune,USA,Flight Reservations,Inbound Voice,Rotational
BPO18819,Jacob Hill,36,Female,Chennai,UK,Flight Reservations,Inbound Voice,Night Shift (US)
BPO18820,Kimberly Sanders,21,Male,Noida,USA,Holiday Packages,Chat Support,Night Shift (US)
BPO18821,Joshua Smith,37,Male,Gurgaon,USA,Customer Support,Chat Support,Night Shift (UK)
BPO18822,Heather Oconnor,25,Male,Hyderabad,USA,Hotel Booking,Outbound Voice,Night Shift (UK)
BPO18823,Dr Phillip Atkins,41,Female,Gurgaon,UK,Hotel Booking,Outbound Voice,Day Shift
BPO18824,Abigail Archer,32,Female,Pune,USA,Travel Insurance,Inbound Voice,Day Shift
BPO18825,William Bryant,39,Female,Mumbai,USA,Travel Insurance,Chat Support,Night Shift (US)
BPO18826,Amelia Smith,43,Female,Bangalore,UK,Corporate Travel Desk,Email Support,Night Shift (UK)
BPO18827,Derek Johnston,43,Male,Chennai,UK,Travel Insurance,Blended,Night Shift (UK)
BPO18828,Yvette Alvarez,47,Male,Chennai,USA,Visa Processing,Blended,Rotational
BPO18829,Terence Stevenson,42,Female,Gurgaon,UK,Flight Reservations,Outbound Voice,Day Shift
BPO18830,Bethan McDonald,43,Male,Pune,UK,Holiday Packages,Inbound Voice,Night Shift (UK)
BPO18831,Bonnie James,46,Male,Mumbai,USA,Refunds & Cancellations,Blended,Night Shift (UK)
BPO18832,Pamela O'Connor,22,Male,Chennai,UK,Refunds & Cancellations,Inbound Voice,Night Shift (US)
BPO18833,Angela York,46,Female,Bangalore,USA,Flight Reservations,Chat Support,Night Shift (UK)
BPO18834,Tami Howard,36,Male,Bangalore,USA,Customer Support,Email Support,Night Shift (UK)
BPO18835,Vanessa Andrews,38,Male,Chennai,UK,Refunds & Cancellations,Blended,Rotational
BPO18836,Joyce Stephenson,38,Male,Noida,UK,Hotel Booking,Outbound Voice,Rotational
BPO18837,Jack Brown,40,Male,Mumbai,UK,Customer Support,Blended,Rotational
BPO18838,Mrs Chloe Khan,23,Female,Noida,UK,Travel Insurance,Outbound Voice,Rotational
BPO18839,Terri Wilson,28,Female,Kolkata,USA,Customer Support,Outbound Voice,Day Shift
BPO18840,Russell Garcia,29,Male,Hyderabad,USA,Customer Support,Outbound Voice,Rotational
BPO18841,Leslie Griffiths-Wyatt,41,Female,Bangalore,UK,Flight Reservations,Chat Support,Night Shift (US)
BPO18842,Megan Carlson,47,Male,Pune,USA,Flight Reservations,Blended,Rotational
BPO18843,Mr Robert Bradley,38,Female,Gurgaon,UK,Customer Support,Outbound Voice,Night Shift (UK)
